# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 3.0843896718098707,-3.744489224276258,-3.1399022219477555,0.11119647381016343,160.21550664272928,-25.688107980414816,0.5072401174797503,1.9714528988135909,-91.2668969272383,-1.6391881853074075
 3.088153260580365,-3.7563039705795203,-3.1392234974997786,0.18033969420302842,159.87196407363132,-26.163813683755833,0.5075016782909665,1.9704368335638662,-91.28058086240914,-3.635874163011887
 3.091914050585,-3.76810639371212,-3.1382829453531316,0.2500943007952777,159.5285970256231,-26.639519387096847,0.5078484887641166,1.9690912193783765,-91.30184019450101,-5.652889968771538
 3.0956722312717915,-3.7798961024720428,-3.137078747000676,0.3204205579279341,159.18535959834153,-27.115225090437864,0.5082813814847972,1.9674141851877183,-91.33074109179299,-7.690129799653726
 3.0994279931252846,-3.7916727038940823,-3.135609200324139,0.3912779174669614,158.84220558929482,-27.590930793778877,0.5088012194485392,1.9654040945181763,-91.3673503360024,-9.747488162851058
 3.103181527659351,-3.803435803380044,-3.1338727216179656,0.46262494467908993,158.4990884837194,-28.066636497119894,0.5094088970955205,1.9630595494143628,-91.41173538204416,-11.82486683922168
 3.106933027410272,-3.8151850048291416,-3.1318678473093016,0.534419416707141,158.15596144415048,-28.542342200460908,0.5101053415039659,1.9603793935026366,-91.4639643744319,-13.922163362782538
 3.1106826859298744,-3.826919910768608,-3.129593235788804,0.6066183116692813,157.81277729957742,-29.018047903801925,0.5108915133220706,1.957362715809278,-91.52410620298899,-16.039281508611626
 3.1144306977787117,-3.8386401224846476,-3.127047669199921,0.6791778392250154,157.46948853431044,-29.49375360714294,0.5117684079570538,1.9540088533247586,-91.59223052443589,-18.176122220121485
 3.1181772585195406,-3.8503452401537475,-3.1242300549248485,0.7520535418969032,157.1260472764696,-29.969459310483952,0.5127370566704113,1.950317393663245,-91.66840780080811,-20.3325881099581
 3.12192256471067,-3.862034862974437,-3.121139427365371,0.8252002377796274,156.7824052861225,-30.445165013824965,0.5137985275421748,1.946288177943281,-91.75270934083271,-22.50858427122478
 3.1256668138993122,-3.873708589299568,-3.1177749495258005,0.8985720955155341,156.43851394315726,-30.920870717165982,0.5149539266585083,1.9419213025307214,-91.84520731376602,-24.70401094401272
 3.1294102046152066,-3.8853660167691877,-3.1141359142987266,0.9721227366468562,156.09432423477716,-31.396576420506996,0.5162043992366028,1.9372171207352478,-91.9459747866141,-26.918769772071478
 3.1331529363640263,-3.897006742444056,-3.110221746065818,1.0458051753624404,155.74978674267757,-31.872282123848013,0.5175511305646497,1.9321762449035655,-92.0550857560842,-29.1527624186591
 3.1368952096207323,-3.9086303629399195,-3.1060320020812666,1.119571901128038,155.4048516299569,-32.34798782718903,0.5189953472320409,1.926799547112132,-92.17261516178957,-31.405885578973674
 3.1406372258229465,-3.9202364745625786,-3.101566373708505,1.1933749431975997,155.05946862766294,-32.82369353053004,0.5205383181229344,1.921088160437465,-92.29863892348821,-33.678037423800376
 3.144379187364267,-3.931824673443856,-3.0968246876174863,1.2671659071474906,154.71358702110786,-33.29939923387106,0.5221813556305817,1.915043479084788,-92.43323394312661,-35.96910822095117
 3.1481212975873323,-3.9433945556785286,-3.091806907065238,1.3408959793113824,154.3671556358131,-33.77510493721207,0.5239258165461106,1.9086671593935287,-92.57647814845835,-38.27899147620767
 3.1518637607768203,-3.9549457174623077,-3.086513132908083,1.4145160257086709,154.0201228232556,-34.25081064055309,0.5257731034063908,1.9019611188194625,-92.72845048477814,-40.60757010159921
 3.1556067821523,-3.9664777552309483,-3.08094360459324,1.4879766253348916,153.67243644624222,-34.726516343894104,0.5277246653413789,1.894927536413542,-92.88923095417736,-42.95472915343195
 3.159350567860799,-3.9779902658005817,-3.0750987011616444,1.561228095488024,153.32404386413256,-35.20222204723512,0.5297819993621501,1.8875688513463755,-93.05890059859799,-45.32034086123655
 3.1630953249692526,-3.989482846509339,-3.0689789420023157,1.634220586834299,152.97489191766803,-35.67792775057613,0.5319466513161285,1.8798877622893688,-93.23754154210746,-47.704280500916695
 3.1668412614565855,-4.000955095360371,-3.0625849877133104,1.7069040840994354,152.62492691368487,-36.15363345391715,0.5342202170400565,1.8718872257225316,-93.42523696453169,-50.10640811956114
