# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,94.49631800271557,-90.0,0.6323758208807592,1.5813381330855154,0.0,0.0
 0.04656811467913551,0.0054214732619227895,0.11642028669783874,2.499999999999999,94.49631800271557,-90.00654630816646,0.6323758208807592,1.5813381330855154,0.0,0.0
 0.06578814211816411,0.010820199108399393,0.2808906419932489,8.557238319100064,94.69233934432273,-90.01309261633294,0.6381655737420697,1.5669914535442717,10.1988065432781,530.6343383552193
 0.08048981477917286,0.01619652570796388,0.36569489224334234,5.768340256616394,94.88932999538865,-90.0196389244994,0.6438844105939023,1.5530737870755806,13.399199914739139,217.68906472452005
 0.09284568135008264,0.0215508013634027,0.4333387403231385,5.474634068892785,95.08726602769507,-90.02618523266587,0.6495278338691486,1.5395799038251166,16.019599367675358,212.07735110264088
 0.10369835966608976,0.02688337449359427,0.49136010254043117,5.3462712639067425,95.28612275396402,-90.03273154083234,0.6550913075742205,1.5265047611499594,18.323285780584918,212.26892992043716
 0.1134805597711057,0.03219459361490873,0.5429472985929886,5.273578080467346,95.48587472933914,-90.03927784899881,0.6605702635067133,1.5138435004497248,20.419943696786767,214.33398353063333
 0.12244967508679092,0.03748480732215165,0.5898255871447409,5.2266346124206216,95.68649575390974,-90.04582415716527,0.6659601060265491,1.5015914481221704,22.36798363153389,217.19421215829203
 0.1307736430158152,0.04275436426906967,0.6330582952565155,5.193761975106769,95.88795887611583,-90.05237046533173,0.6712562171842722,1.4897441161807243,24.202774917431423,220.42267600526515
 0.13856927963792404,0.04800361314843297,0.6733573066343488,5.1694317387169155,96.0902363967425,-90.05891677349821,0.6764539639248878,1.4782971988187479,25.94753070621606,223.81184159308006
 0.14592176351962569,0.0532329026716939,0.7112276078938745,5.150681302923316,96.29329987433202,-90.06546308166467,0.6815487025495742,1.467246575716667,27.61835059508137,227.24563776651442
 0.15289549574560723,0.058442581548237484,0.7470431481630804,5.135777960583343,96.49712013092648,-90.07200938983114,0.6865357857464092,1.4565883101239787,29.226854428837868,230.65179184308346
 0.15954058852121025,0.06363299846423529,0.7810902106670423,5.123639902961671,96.70166725922797,-90.07855569799761,0.6914105696573958,1.4463186475374752,30.78168134122554,233.98121965973277
 0.1658969584544761,0.0688045020611154,0.8135938674392146,5.11355649740671,96.90691063054753,-90.08510200616408,0.6961684179356651,1.4364340211888396,32.28939999942661,237.1980665112752
 0.17199702429246133,0.0739574409136538,0.8447349568673446,5.105041528275619,97.11281890332089,-90.09164831433054,0.7008047120851043,1.426931044776654,33.75509023053029,240.27449375657656
 0.17786755016890046,0.07909216350771577,0.8746614361534022,5.097751021959561,97.3193600334374,-90.09819462249702,0.7053148553995909,1.4178065190948763,35.18273055322903,243.18780851106558
 0.18353094367724368,0.08420901821764892,0.9034962346153578,5.091434741286586,97.52650128466323,-90.10474093066348,0.7096942808015284,1.409057430856848,36.57546503181423,245.91871932145492
 0.18900619384914608,0.08930835328335239,0.931342843815972,5.08590627392991,97.73420924055993,-90.11128723882995,0.7139384586348911,1.4006809521258765,37.935792772104584,248.4503351593346
 0.194309564136227,0.0943905167870262,0.9582893949634316,5.081023894013541,97.94244981717668,-90.11783354699641,0.7180429027760667,1.3926744434543434,39.26570564458402,250.76749321447872
 0.1994551143787927,0.09945585662964312,0.9844116962875483,5.076677924165295,98.15118827667773,-90.12437985516289,0.7220031792429991,1.3850354524040644,40.56679065618185,252.8563419388703
 0.2044551007014751,0.10450472050712574,1.0097755377006712,5.072782159035122,98.36038924234128,-90.13092616332935,0.7258149119223222,1.3777617179998385,41.8403075853485,254.7040825670561
 0.20932028653361323,0.1095374558862848,1.034438468087723,5.069267904246332,98.57001671375889,-90.13747247149581,0.7294737917652323,1.370851168730996,43.08724859652298,256.2987425757754
 0.21406018777952107,0.11455440998050949,1.0584511857828343,5.06607974498255,98.78003408387397,-90.14401877966229,0.7329755821002756,1.3643019282232978,44.30838517920332,257.6291191160577
 0.21868326842741925,0.11955592972524667,1.0818586405173476,5.063172485462741,98.99040415617179,-90.15056508782875,0.7363161289340948,1.3581123116882132,45.50430509869344,258.68463273160205
 0.22319709832637216,0.12454236175328051,1.1047009168844755,5.060508897871117,99.20108916360512,-90.15711139599522,0.7394913649919445,1.3522808342878938,46.675442395870895,259.45534576948427
 0.22760848171353637,0.12951405236985297,1.1270139500997753,5.058058041435268,99.41205078757041,-90.1636577041617,0.7424973202729207,1.3468062075058111,47.82210147028222,259.93185669324214
 0.2319235628629516,0.13447134752761356,1.148830111441215,5.055793989968435,99.6232501786197,-90.17020401232816,0.74533012681726,1.3416873463444206,48.944477226784855,260.10536479823526
 0.23614791364859936,0.13941459280146573,1.170178691278874,5.053694856542454,99.83464797742509,-90.17675032049462,0.7479860285142764,1.3369233673873542,50.042671532775756,259.96759306116695
 0.24028660667068938,0.14434413336328636,1.191086300798224,5.0517420373428985,100.0462043371832,-90.18329662866108,0.7504613855762401,1.3325135965951829,51.11670728632212,259.51085229413474
 0.24434427675441175,0.14926031395659128,1.2115772085627474,5.049919619321478,100.25787894625184,-90.18984293682756,0.7527526837683449,1.3284575685521487,52.1665400836219,258.72798321165965
 0.2483251730059851,0.15416347887113097,1.2316736244009925,5.048213911704536,100.46963105210777,-90.19638924499402,0.7548565404957714,1.324755031390765,53.19206843741518,257.612429208111
