# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-128.608541341389,158.74232873158005,0.1446971864212615,6.910984413260588,0.0,0.0
 0.15691783283209276,0.012311603130360302,0.07845891641604637,0.4999999999999999,-128.608541341389,158.6409052609222,0.1446971864212615,6.910984413260588,0.0,0.0
 0.22196153974733873,0.02463346256350471,0.18943968628971572,1.7062491536388116,-128.5064289980557,158.53948179026435,0.1450377042313141,6.894758885628423,1.5699035029845518,24.13613210929362
 0.27190120069245477,0.03696513146899928,0.24693137021989686,1.1512229527021582,-128.40399297850473,158.4380583196065,0.14539803529532994,6.877672026095934,2.051195735260026,9.63747496813038
 0.3140259973000477,0.04930616349014479,0.2929635989962514,1.0927584815461706,-128.30122260674267,158.33663484894868,0.14577821059300522,6.859735730958289,2.4396645215740005,9.221855477017385
 0.3511584051513021,0.06165611275420302,0.33259220122567484,1.0672241452309894,-128.19810717589647,158.2352113782908,0.14617827009917125,6.840962061745382,2.776965912344373,9.083746793947226
 0.3847454584079103,0.07401453388275651,0.3679519317796059,1.0527785895291086,-128.0946359446598,158.13378790763298,0.14659826254557995,6.821363245618839,3.0806879795655044,9.042831620287332
 0.4156464411064367,0.08638098200222329,0.4001959497571736,1.0434625426687587,-127.99079813394026,158.03236443697514,0.14703824578851898,6.800951647901678,3.360340081498389,9.0499420248606
 0.4444210003015209,0.09875501275450221,0.430033720703979,1.0369497146598474,-127.88658292325212,157.93094096631728,0.14749828622361502,6.779739789545407,3.6217830473640458,9.085906897587568
 0.4714577018307684,0.11113618230777486,0.45793935106614436,1.0321388625005847,-127.78197944734309,157.82951749565945,0.1479784593043556,6.7577403136982515,3.8689436947731015,9.14167163260222
 0.49703932916313043,0.12352404736746736,0.4842485154969495,1.028439828670429,-127.67697679270256,157.72809402500158,0.14847884930932065,6.734965987759886,4.1046120044007095,9.212404925056365
 0.5213792577143144,0.13591816518736471,0.5092092934387221,1.025507445072531,-127.5715639940648,157.62667055434375,0.14899954911689337,6.711429705169634,4.33085900051381,9.295302393239565
 0.5446431741624965,0.14831809358089978,0.5330112159384067,1.023126202877353,-127.46573003100534,157.5252470836859,0.14954066071719974,6.687144454250649,4.549275410922439,9.388634579011153
 0.5669627693819049,0.16072339093259957,0.5558029717722004,1.0211545330344831,-127.35946382439585,157.42382361302805,0.1501022945964886,6.662123338542177,4.761117106508932,9.491287521302471
 0.5884447573217481,0.17313361620972553,0.577703763351828,1.0194955718696668,-127.25275423299178,157.3224001423702,0.15068457044102918,6.636379538217901,4.967398347997336,9.602521054665004
 0.609177033339383,0.18554832897408594,0.5988108953305661,1.018080791553433,-127.14559004993211,157.22097667171238,0.15128761638371227,6.609926337022127,5.168954096912508,9.721834146126946
 0.6292330083427576,0.1979670893940385,0.6192050208410701,1.0168603374840903,-127.0379599992577,157.11955320105452,0.15191156989532348,6.582777076749731,5.366483088271948,9.848884999418027
 0.6486747386120054,0.21038945825667685,0.6389538734773822,1.015797069644059,-126.92985273231591,157.01812973039668,0.15255657703737252,6.554945184402146,5.560578479621263,9.983442248261687
 0.6675552366362414,0.22281499698023416,0.6581149876241218,1.0148627500261602,-126.82125682440417,156.91670625973885,0.15322279291858962,6.526444146800799,5.751750180124264,10.125352639406143
 0.6859202105590412,0.2352432676266797,0.6767377235976388,1.0140355250054154,-126.71216077111347,156.81528278908098,0.15391038185763997,6.497287498935283,5.940441502901791,10.274521682999556
 0.7038093959510914,0.24767383291452005,0.6948648032550663,1.0132982167809024,-126.60255298476596,156.71385931842315,0.15461951702812538,6.467488834660501,6.127041782249937,10.430898627226982
 0.7212575909227451,0.26010625623184097,0.7125334934369191,1.0126371358502861,-126.49242179097702,156.6124358477653,0.15535038085987452,6.437061785525949,6.311896099731413,10.594466521138136
 0.7382954715417654,0.2725401016495389,0.729776531232255,1.012041238044984,-126.3817554248691,156.51101237710745,0.1561031650135021,6.406020018322533,6.495312919635502,10.765236827597569
 0.7549502419826302,0.2849749339348159,0.7466228567621949,1.0115015148215483,-126.2705420276465,156.4095889064496,0.15687807031137252,6.374377234594958,6.677570106264126,10.943242194526508
 0.7712461585834824,0.297410318564889,0.7630982002830529,1.0110105448131919,-126.15876964280011,156.30816543579175,0.15767530717634837,6.342147149785303,6.858919788564412,11.128535248566621
 0.7872049564642548,0.3098458217409446,0.7792255575238716,1.0105621589611975,-126.04642621252273,156.20674196513392,0.15849509533022454,6.309343503131752,7.039592274849288,11.32118394096313
 0.8028461999690291,0.322281010402355,0.79502557821664,1.0101511870169217,-125.9334995739757,156.10531849447608,0.15933766413782383,6.275980041573978,7.2197992769935,11.52127080492074
 0.818187572920949,0.3347154522411365,0.8105168864449875,1.0097732632468746,-125.81997745557878,156.00389502381822,0.16020325258224347,6.242070519052854,7.399736565475078,11.7288908264927
 0.8332451208578209,0.34714871571668215,0.825716346889385,1.0094246757918728,-125.70584747321831,155.90247155316038,0.16109210960174405,6.207628681952363,7.5795861875362505,11.944150721962457
 0.848033454612207,0.35958037007075694,0.8406392877350102,1.0091022486694352,-125.59109712646634,155.80104808250255,0.16200449374965967,6.17266828132106,7.759518324227799,12.167167693127167
 0.8625659225158178,0.3720099853427817,0.8552996885640105,1.0088032484391594,-125.47571379475136,155.69962461184468,0.16294067393220554,6.137203043704535,7.939692864301562,12.398069018201408
